submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
02/12/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/13/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/14/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/15/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/16/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/17/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/18/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/19/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/20/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/21/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/22/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/23/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/24/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/25/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/26/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/27/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/28/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/29/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/01/2020,FL,0,,,0,0,0,,,0,0,03/01/2020 12:00:00 AM,Not agree,Not agree
03/02/2020,FL,2,,,2,0,0,,,0,0,03/02/2020 12:00:00 AM,Not agree,Not agree
03/03/2020,FL,3,,,1,0,0,,,0,0,03/03/2020 12:00:00 AM,Not agree,Not agree
03/04/2020,FL,7,,,4,0,0,,,0,0,03/04/2020 12:00:00 AM,Not agree,Not agree
03/05/2020,FL,8,,,1,0,1,,,1,0,03/05/2020 12:00:00 AM,Not agree,Not agree
03/06/2020,FL,8,,,0,0,2,,,1,0,03/06/2020 12:00:00 AM,Not agree,Not agree
03/07/2020,FL,12,,,4,0,2,,,0,0,03/07/2020 12:00:00 AM,Not agree,Not agree
03/08/2020,FL,13,,,1,0,2,,,0,0,03/08/2020 12:00:00 AM,Not agree,Not agree
03/09/2020,FL,18,,,5,0,2,,,0,0,03/09/2020 12:00:00 AM,Not agree,Not agree
03/10/2020,FL,20,,,2,0,3,,,1,0,03/10/2020 12:00:00 AM,Not agree,Not agree
03/11/2020,FL,26,,,6,0,3,,,0,0,03/11/2020 12:00:00 AM,Not agree,Not agree
03/12/2020,FL,31,,,5,0,3,,,0,0,03/12/2020 12:00:00 AM,Not agree,Not agree
03/13/2020,FL,51,,,20,0,3,,,0,0,03/13/2020 12:00:00 AM,Not agree,Not agree
03/14/2020,FL,91,,,40,0,5,,,2,0,03/14/2020 12:00:00 AM,Not agree,Not agree
03/15/2020,FL,122,,,31,0,6,,,1,0,03/15/2020 12:00:00 AM,Not agree,Not agree
03/16/2020,FL,149,,,27,0,6,,,0,0,03/16/2020 12:00:00 AM,Not agree,Not agree
03/17/2020,FL,211,,,62,0,9,,,3,0,03/17/2020 12:00:00 AM,Not agree,Not agree
03/18/2020,FL,310,,,99,0,10,,,1,0,03/18/2020 12:00:00 AM,Not agree,Not agree
03/19/2020,FL,386,,,76,0,12,,,2,0,03/19/2020 12:00:00 AM,Not agree,Not agree
03/20/2020,FL,528,,,142,0,14,,,2,0,03/20/2020 12:00:00 AM,Not agree,Not agree
03/21/2020,FL,731,,,203,0,21,,,7,0,03/21/2020 12:00:00 AM,Not agree,Not agree
03/22/2020,FL,1028,,,297,0,24,,,3,0,03/22/2020 12:00:00 AM,Not agree,Not agree
03/23/2020,FL,1205,,,177,0,29,,,5,0,03/23/2020 12:00:00 AM,Not agree,Not agree
03/24/2020,FL,1488,,,283,0,43,,,14,0,03/24/2020 12:00:00 AM,Not agree,Not agree
03/25/2020,FL,1986,,,498,0,63,,,20,0,03/25/2020 12:00:00 AM,Not agree,Not agree
03/26/2020,FL,2521,,,535,0,75,,,12,0,03/26/2020 12:00:00 AM,Not agree,Not agree
03/27/2020,FL,3179,,,658,0,93,,,18,0,03/27/2020 12:00:00 AM,Not agree,Not agree
03/28/2020,FL,3887,,,708,1,105,,,12,0,03/28/2020 12:00:00 AM,Not agree,Not agree
03/29/2020,FL,4762,,,875,0,124,,,19,0,03/29/2020 12:00:00 AM,Not agree,Not agree
03/30/2020,FL,5613,,,851,1,146,,,22,0,03/30/2020 12:00:00 AM,Not agree,Not agree
03/31/2020,FL,6515,,,902,0,177,,,31,0,03/31/2020 12:00:00 AM,Not agree,Not agree
04/01/2020,FL,7546,,,1031,0,208,,,31,0,04/01/2020 12:00:00 AM,Not agree,Not agree
04/02/2020,FL,8814,,,1268,0,244,,,36,0,04/02/2020 12:00:00 AM,Not agree,Not agree
04/03/2020,FL,10094,,,1280,0,275,,,31,1,04/03/2020 12:00:00 AM,Not agree,Not agree
04/04/2020,FL,11243,,,1149,0,309,,,34,0,04/04/2020 12:00:00 AM,Not agree,Not agree
04/05/2020,FL,12008,,,765,0,352,,,43,0,04/05/2020 12:00:00 AM,Not agree,Not agree
04/06/2020,FL,13167,,,1159,0,395,,,43,0,04/06/2020 12:00:00 AM,Not agree,Not agree
04/07/2020,FL,14172,,,1005,0,439,,,44,0,04/07/2020 12:00:00 AM,Not agree,Not agree
04/08/2020,FL,15218,,,1046,0,483,,,44,0,04/08/2020 12:00:00 AM,Not agree,Not agree
04/09/2020,FL,16251,,,1033,0,522,,,39,0,04/09/2020 12:00:00 AM,Not agree,Not agree
04/10/2020,FL,17340,,,1089,0,561,,,39,0,04/10/2020 12:00:00 AM,Not agree,Not agree
04/11/2020,FL,18403,,,1063,0,602,,,41,0,04/11/2020 12:00:00 AM,Not agree,Not agree
04/12/2020,FL,19212,,,809,0,638,,,36,0,04/12/2020 12:00:00 AM,Not agree,Not agree
04/13/2020,FL,20135,,,923,1,682,,,44,0,04/13/2020 12:00:00 AM,Not agree,Not agree
04/14/2020,FL,20727,,,592,0,731,,,49,0,04/14/2020 12:00:00 AM,Not agree,Not agree
04/15/2020,FL,21627,,,900,0,773,,,42,0,04/15/2020 12:00:00 AM,Not agree,Not agree
04/16/2020,FL,22825,,,1198,0,816,,,43,0,04/16/2020 12:00:00 AM,Not agree,Not agree
04/17/2020,FL,23905,,,1080,0,872,,,56,0,04/17/2020 12:00:00 AM,Not agree,Not agree
04/18/2020,FL,24646,,,741,0,910,,,38,0,04/18/2020 12:00:00 AM,Not agree,Not agree
04/19/2020,FL,25357,,,711,0,961,,,51,0,04/19/2020 12:00:00 AM,Not agree,Not agree
04/20/2020,FL,26102,,,745,0,1011,,,50,0,04/20/2020 12:00:00 AM,Not agree,Not agree
04/21/2020,FL,26962,,,860,0,1058,,,47,0,04/21/2020 12:00:00 AM,Not agree,Not agree
04/22/2020,FL,27659,,,697,0,1102,,,44,0,04/22/2020 12:00:00 AM,Not agree,Not agree
04/23/2020,FL,28871,,,1212,0,1154,,,52,0,01/03/2022 03:00:47 PM,Not agree,Not agree
04/24/2020,FL,29605,,,734,0,1193,,,39,0,01/03/2022 03:00:47 PM,Not agree,Not agree
04/25/2020,FL,30399,,,794,0,1234,,,41,0,01/03/2022 03:00:47 PM,Not agree,Not agree
04/26/2020,FL,30918,,,519,0,1284,,,50,0,01/03/2022 03:00:47 PM,Not agree,Not agree
04/27/2020,FL,31665,,,747,1,1327,,,43,0,01/03/2022 03:00:47 PM,Not agree,Not agree
04/28/2020,FL,32008,,,343,0,1381,,,54,0,04/28/2020 12:00:00 AM,Not agree,Not agree
04/29/2020,FL,32522,,,514,0,1427,,,46,0,04/29/2020 12:00:00 AM,Not agree,Not agree
04/30/2020,FL,33498,,,976,0,1478,,,51,0,04/30/2020 12:00:00 AM,Not agree,Not agree
05/01/2020,FL,34201,,,703,0,1529,,,51,0,05/01/2020 12:00:00 AM,Not agree,Not agree
05/02/2020,FL,34832,,,631,0,1559,,,30,0,05/02/2020 12:00:00 AM,Not agree,Not agree
05/03/2020,FL,35598,,,766,0,1600,,,41,0,05/03/2020 12:00:00 AM,Not agree,Not agree
05/04/2020,FL,36171,,,573,0,1663,,,63,0,05/04/2020 12:00:00 AM,Not agree,Not agree
05/05/2020,FL,36755,,,584,0,1702,,,39,0,05/05/2020 12:00:00 AM,Not agree,Not agree
05/06/2020,FL,37383,,,628,1,1751,,,49,0,05/06/2020 12:00:00 AM,Not agree,Not agree
05/07/2020,FL,37726,,,343,0,1794,,,43,0,05/07/2020 12:00:00 AM,Not agree,Not agree
05/08/2020,FL,38497,,,771,0,1828,,,34,0,05/08/2020 12:00:00 AM,Not agree,Not agree
05/09/2020,FL,39177,,,680,0,1860,,,32,0,05/09/2020 12:00:00 AM,Not agree,Not agree
05/10/2020,FL,39560,,,383,0,1898,,,38,0,05/10/2020 12:00:00 AM,Not agree,Not agree
05/11/2020,FL,40166,,,606,0,1944,,,46,0,05/11/2020 12:00:00 AM,Not agree,Not agree
05/12/2020,FL,40965,,,799,0,1987,,,43,0,05/12/2020 12:00:00 AM,Not agree,Not agree
05/13/2020,FL,41755,,,790,0,2026,,,39,0,05/13/2020 12:00:00 AM,Not agree,Not agree
05/14/2020,FL,42539,,,784,0,2070,,,44,0,05/14/2020 12:00:00 AM,Not agree,Not agree
05/15/2020,FL,43018,,,479,0,2104,,,34,0,05/15/2020 12:00:00 AM,Not agree,Not agree
05/16/2020,FL,44154,,,1136,0,2141,,,37,0,05/16/2020 12:00:00 AM,Not agree,Not agree
05/17/2020,FL,44807,,,653,0,2183,,,42,0,05/17/2020 12:00:00 AM,Not agree,Not agree
05/18/2020,FL,45419,,,612,0,2207,,,24,0,05/18/2020 12:00:00 AM,Not agree,Not agree
05/19/2020,FL,45893,,,474,0,2245,,,38,0,05/19/2020 12:00:00 AM,Not agree,Not agree
05/20/2020,FL,47080,,,1187,0,2285,,,40,0,05/20/2020 12:00:00 AM,Not agree,Not agree
05/21/2020,FL,47803,,,723,1,2323,,,38,0,05/21/2020 12:00:00 AM,Not agree,Not agree
05/22/2020,FL,48536,,,733,0,2361,,,38,0,05/22/2020 12:00:00 AM,Not agree,Not agree
05/23/2020,FL,49080,,,544,0,2402,,,41,0,05/23/2020 12:00:00 AM,Not agree,Not agree
05/24/2020,FL,50059,,,979,0,2439,,,37,0,05/24/2020 12:00:00 AM,Not agree,Not agree
05/25/2020,FL,50560,,,501,0,2475,,,36,0,05/25/2020 12:00:00 AM,Not agree,Not agree
05/26/2020,FL,51034,,,474,0,2500,,,25,0,05/26/2020 12:00:00 AM,Not agree,Not agree
05/27/2020,FL,51645,,,611,0,2541,,,41,0,05/27/2020 12:00:00 AM,Not agree,Not agree
05/28/2020,FL,52865,,,1220,0,2581,,,40,0,05/28/2020 12:00:00 AM,Not agree,Not agree
05/29/2020,FL,53616,,,751,0,2610,,,29,0,05/29/2020 12:00:00 AM,Not agree,Not agree
05/30/2020,FL,54486,,,870,0,2647,,,37,0,05/30/2020 12:00:00 AM,Not agree,Not agree
05/31/2020,FL,55185,,,699,0,2682,,,35,0,05/31/2020 12:00:00 AM,Not agree,Not agree
06/01/2020,FL,55787,,,602,0,2716,,,34,0,06/01/2020 12:00:00 AM,Not agree,Not agree
06/02/2020,FL,56996,,,1209,0,2755,,,39,0,06/02/2020 12:00:00 AM,Not agree,Not agree
06/03/2020,FL,58260,,,1264,0,2795,,,40,0,06/03/2020 12:00:00 AM,Not agree,Not agree
06/04/2020,FL,59274,,,1014,2,2820,,,25,0,06/04/2020 12:00:00 AM,Not agree,Not agree
06/05/2020,FL,60516,,,1242,3,2851,,,31,0,06/05/2020 12:00:00 AM,Not agree,Not agree
06/06/2020,FL,61908,,,1392,1,2884,,,33,0,06/06/2020 12:00:00 AM,Not agree,Not agree
06/07/2020,FL,62936,,,1028,0,2914,,,30,0,06/07/2020 12:00:00 AM,Not agree,Not agree
06/08/2020,FL,64088,,,1152,3,2939,,,25,0,06/08/2020 12:00:00 AM,Not agree,Not agree
06/09/2020,FL,65332,,,1244,5,2971,,,32,0,06/09/2020 12:00:00 AM,Not agree,Not agree
06/10/2020,FL,66997,,,1665,18,2999,,,28,0,06/10/2020 12:00:00 AM,Not agree,Not agree
06/11/2020,FL,68629,,,1632,5,3031,,,32,0,06/11/2020 12:00:00 AM,Not agree,Not agree
06/12/2020,FL,71096,,,2467,4,3069,,,38,0,06/12/2020 12:00:00 AM,Not agree,Not agree
06/13/2020,FL,73227,,,2131,1,3095,,,26,0,06/13/2020 12:00:00 AM,Not agree,Not agree
06/14/2020,FL,74982,,,1755,4,3128,,,33,0,06/14/2020 12:00:00 AM,Not agree,Not agree
06/15/2020,FL,77673,,,2691,3,3161,,,33,0,06/15/2020 12:00:00 AM,Not agree,Not agree
06/16/2020,FL,80103,,,2430,7,3207,,,46,0,06/16/2020 12:00:00 AM,Not agree,Not agree
06/17/2020,FL,82793,,,2690,2,3238,,,31,0,06/17/2020 12:00:00 AM,Not agree,Not agree
06/18/2020,FL,86101,,,3308,11,3270,,,32,0,06/18/2020 12:00:00 AM,Not agree,Not agree
06/19/2020,FL,90092,,,3991,3,3296,,,26,0,06/19/2020 12:00:00 AM,Not agree,Not agree
06/20/2020,FL,94699,,,4607,2,3337,,,41,0,06/20/2020 12:00:00 AM,Not agree,Not agree
06/21/2020,FL,97443,,,2744,1,3374,,,37,0,06/21/2020 12:00:00 AM,Not agree,Not agree
06/22/2020,FL,101235,,,3792,6,3430,,,56,0,06/22/2020 12:00:00 AM,Not agree,Not agree
06/23/2020,FL,106688,,,5453,36,3488,,,58,0,06/23/2020 12:00:00 AM,Not agree,Not agree
06/24/2020,FL,111670,,,4982,45,3529,,,41,0,06/24/2020 12:00:00 AM,Not agree,Not agree
06/25/2020,FL,120464,,,8794,67,3581,,,52,0,06/25/2020 12:00:00 AM,Not agree,Not agree
06/26/2020,FL,129969,,,9505,26,3628,,,47,0,06/26/2020 12:00:00 AM,Not agree,Not agree
06/27/2020,FL,138297,,,8328,24,3681,,,53,0,06/27/2020 12:00:00 AM,Not agree,Not agree
06/28/2020,FL,143646,,,5349,6,3735,,,54,0,06/28/2020 12:00:00 AM,Not agree,Not agree
06/29/2020,FL,149657,,,6011,55,3787,,,52,1,06/29/2020 12:00:00 AM,Not agree,Not agree
06/30/2020,FL,156175,,,6518,58,3840,,,53,0,06/30/2020 12:00:00 AM,Not agree,Not agree
07/01/2020,FL,165596,,,9421,42,3914,,,74,1,07/01/2020 12:00:00 AM,Not agree,Not agree
07/02/2020,FL,174891,,,9295,78,3993,,,79,1,07/02/2020 12:00:00 AM,Not agree,Not agree
07/03/2020,FL,186178,,,11287,46,4069,,,76,0,07/03/2020 12:00:00 AM,Not agree,Not agree
07/04/2020,FL,196001,,,9823,12,4157,,,88,1,07/04/2020 12:00:00 AM,Not agree,Not agree
07/05/2020,FL,202215,,,6214,12,4236,,,79,0,07/05/2020 12:00:00 AM,Not agree,Not agree
07/06/2020,FL,209490,,,7275,83,4344,,,108,1,07/06/2020 12:00:00 AM,Not agree,Not agree
07/07/2020,FL,219414,,,9924,96,4449,,,105,0,07/07/2020 12:00:00 AM,Not agree,Not agree
07/08/2020,FL,228273,,,8859,97,4585,,,136,0,07/08/2020 12:00:00 AM,Not agree,Not agree
07/09/2020,FL,239500,,,11227,48,4718,,,133,0,07/09/2020 12:00:00 AM,Not agree,Not agree
07/10/2020,FL,249718,,,10218,47,4841,,,123,0,07/10/2020 12:00:00 AM,Not agree,Not agree
07/11/2020,FL,264826,,,15108,45,4987,,,146,0,07/11/2020 12:00:00 AM,Not agree,Not agree
07/12/2020,FL,276974,,,12148,43,5143,,,156,0,07/12/2020 12:00:00 AM,Not agree,Not agree
07/13/2020,FL,286126,,,9152,84,5318,,,175,1,07/13/2020 12:00:00 AM,Not agree,Not agree
07/14/2020,FL,296091,,,9965,58,5480,,,162,0,07/14/2020 12:00:00 AM,Not agree,Not agree
07/15/2020,FL,309812,,,13721,115,5657,,,177,5,07/15/2020 12:00:00 AM,Not agree,Not agree
07/16/2020,FL,320977,,,11165,100,5857,,,200,1,07/16/2020 12:00:00 AM,Not agree,Not agree
07/17/2020,FL,331114,,,10137,113,6052,,,195,1,07/17/2020 12:00:00 AM,Not agree,Not agree
07/18/2020,FL,343466,,,12352,109,6234,,,182,2,07/18/2020 12:00:00 AM,Not agree,Not agree
07/19/2020,FL,353823,,,10357,46,6438,,,204,1,07/19/2020 12:00:00 AM,Not agree,Not agree
07/20/2020,FL,363043,,,9220,83,6643,,,205,2,07/20/2020 12:00:00 AM,Not agree,Not agree
07/21/2020,FL,372680,,,9637,53,6860,,,217,2,07/21/2020 12:00:00 AM,Not agree,Not agree
07/22/2020,FL,382736,,,10056,118,7062,,,202,2,07/22/2020 12:00:00 AM,Not agree,Not agree
07/23/2020,FL,394998,,,12262,116,7290,,,228,4,07/23/2020 12:00:00 AM,Not agree,Not agree
07/24/2020,FL,406969,,,11971,76,7519,,,229,3,07/24/2020 12:00:00 AM,Not agree,Not agree
07/25/2020,FL,416182,,,9213,62,7741,,,222,1,07/25/2020 12:00:00 AM,Not agree,Not agree
07/26/2020,FL,424951,,,8769,78,7956,,,215,5,07/26/2020 12:00:00 AM,Not agree,Not agree
07/27/2020,FL,434050,,,9099,175,8162,,,206,2,07/27/2020 12:00:00 AM,Not agree,Not agree
07/28/2020,FL,443336,,,9286,200,8388,,,226,6,07/28/2020 12:00:00 AM,Not agree,Not agree
07/29/2020,FL,453131,,,9795,226,8608,,,220,2,07/29/2020 12:00:00 AM,Not agree,Not agree
07/30/2020,FL,461991,,,8860,262,8843,,,235,4,07/30/2020 12:00:00 AM,Not agree,Not agree
07/31/2020,FL,471434,,,9443,98,9079,,,236,4,07/31/2020 12:00:00 AM,Not agree,Not agree
08/01/2020,FL,478460,,,7026,24,9305,,,226,3,08/01/2020 12:00:00 AM,Not agree,Not agree
08/02/2020,FL,483253,,,4793,39,9505,,,200,7,08/02/2020 12:00:00 AM,Not agree,Not agree
08/03/2020,FL,488589,,,5336,127,9726,,,221,6,08/03/2020 12:00:00 AM,Not agree,Not agree
08/04/2020,FL,493994,,,5405,205,9968,,,242,6,08/04/2020 12:00:00 AM,Not agree,Not agree
08/05/2020,FL,501541,,,7547,199,10202,,,234,5,08/05/2020 12:00:00 AM,Not agree,Not agree
08/06/2020,FL,509048,,,7507,276,10418,,,216,5,08/06/2020 12:00:00 AM,Not agree,Not agree
08/07/2020,FL,517348,,,8300,156,10629,,,211,4,08/07/2020 12:00:00 AM,Not agree,Not agree
08/08/2020,FL,523450,,,6102,85,10791,,,162,5,08/08/2020 12:00:00 AM,Not agree,Not agree
08/09/2020,FL,527584,,,4134,69,10968,,,177,2,08/09/2020 12:00:00 AM,Not agree,Not agree
08/10/2020,FL,533326,,,5742,134,11152,,,184,2,08/10/2020 12:00:00 AM,Not agree,Not agree
08/11/2020,FL,541366,,,8040,164,11343,,,191,2,08/11/2020 12:00:00 AM,Not agree,Not agree
08/12/2020,FL,547562,,,6196,162,11529,,,186,5,08/12/2020 12:00:00 AM,Not agree,Not agree
08/13/2020,FL,553637,,,6075,149,11709,,,180,3,08/13/2020 12:00:00 AM,Not agree,Not agree
08/14/2020,FL,559878,,,6241,111,11876,,,167,5,08/14/2020 12:00:00 AM,Not agree,Not agree
08/15/2020,FL,563669,,,3791,29,12061,,,185,3,08/15/2020 12:00:00 AM,Not agree,Not agree
08/16/2020,FL,566337,,,2668,30,12196,,,135,5,08/16/2020 12:00:00 AM,Not agree,Not agree
08/17/2020,FL,570185,,,3848,149,12352,,,156,2,08/17/2020 12:00:00 AM,Not agree,Not agree
08/18/2020,FL,574289,,,4104,146,12515,,,163,3,08/18/2020 12:00:00 AM,Not agree,Not agree
08/19/2020,FL,578809,,,4520,252,12689,,,174,5,08/19/2020 12:00:00 AM,Not agree,Not agree
08/20/2020,FL,583424,,,4615,313,12852,,,163,1,08/20/2020 12:00:00 AM,Not agree,Not agree
08/21/2020,FL,587713,,,4289,232,13018,,,166,2,08/21/2020 12:00:00 AM,Not agree,Not agree
08/22/2020,FL,590700,,,2987,115,13156,,,138,4,08/22/2020 12:00:00 AM,Not agree,Not agree
08/23/2020,FL,592744,,,2044,77,13282,,,126,1,08/23/2020 12:00:00 AM,Not agree,Not agree
08/24/2020,FL,595469,,,2725,226,13399,,,117,5,08/24/2020 12:00:00 AM,Not agree,Not agree
08/25/2020,FL,598721,,,3252,269,13531,,,132,5,08/25/2020 12:00:00 AM,Not agree,Not agree
08/26/2020,FL,601883,,,3162,291,13681,,,150,3,08/26/2020 12:00:00 AM,Not agree,Not agree
08/27/2020,FL,605467,,,3584,266,13791,,,110,2,08/27/2020 12:00:00 AM,Not agree,Not agree
08/28/2020,FL,608579,,,3112,227,13930,,,139,7,08/28/2020 12:00:00 AM,Not agree,Not agree
08/29/2020,FL,611179,,,2600,104,14050,,,120,0,08/29/2020 12:00:00 AM,Not agree,Not agree
08/30/2020,FL,612858,,,1679,95,14151,,,101,2,08/30/2020 12:00:00 AM,Not agree,Not agree
08/31/2020,FL,620222,,,7364,350,14265,,,114,2,08/31/2020 12:00:00 AM,Not agree,Not agree
09/01/2020,FL,622717,,,2495,314,14369,,,104,3,09/01/2020 12:00:00 AM,Not agree,Not agree
09/02/2020,FL,626289,,,3572,371,14475,,,106,5,09/02/2020 12:00:00 AM,Not agree,Not agree
09/03/2020,FL,629483,,,3194,297,14566,,,91,2,09/03/2020 12:00:00 AM,Not agree,Not agree
09/04/2020,FL,633135,,,3652,343,14673,,,107,3,09/04/2020 12:00:00 AM,Not agree,Not agree
09/05/2020,FL,635597,,,2462,144,14772,,,99,3,09/05/2020 12:00:00 AM,Not agree,Not agree
09/06/2020,FL,637459,,,1862,66,14881,,,109,7,09/06/2020 12:00:00 AM,Not agree,Not agree
09/07/2020,FL,639257,,,1798,112,14971,,,90,3,09/07/2020 12:00:00 AM,Not agree,Not agree
09/08/2020,FL,641577,,,2320,366,15051,,,80,0,09/08/2020 12:00:00 AM,Not agree,Not agree
09/09/2020,FL,644109,,,2532,408,15150,,,99,3,09/09/2020 12:00:00 AM,Not agree,Not agree
09/10/2020,FL,647746,,,3637,362,15230,,,80,6,09/10/2020 12:00:00 AM,Not agree,Not agree
09/11/2020,FL,650897,,,3151,353,15313,,,83,2,09/11/2020 12:00:00 AM,Not agree,Not agree
09/12/2020,FL,653265,,,2368,92,15370,,,57,1,09/12/2020 12:00:00 AM,Not agree,Not agree
09/13/2020,FL,655034,,,1769,63,15443,,,73,3,09/13/2020 12:00:00 AM,Not agree,Not agree
09/14/2020,FL,657677,,,2643,272,15515,,,72,2,09/14/2020 12:00:00 AM,Not agree,Not agree
09/15/2020,FL,659974,,,2297,332,15596,,,81,2,09/15/2020 12:00:00 AM,Not agree,Not agree
09/16/2020,FL,663233,,,3259,326,15665,,,69,1,09/16/2020 12:00:00 AM,Not agree,Not agree
09/17/2020,FL,666416,,,3183,288,15728,,,63,2,09/17/2020 12:00:00 AM,Not agree,Not agree
09/18/2020,FL,669959,,,3543,331,15791,,,63,3,09/18/2020 12:00:00 AM,Not agree,Not agree
09/19/2020,FL,672450,,,2491,166,15860,,,69,2,09/19/2020 12:00:00 AM,Not agree,Not agree
09/20/2020,FL,674095,,,1645,54,15924,,,64,1,09/20/2020 12:00:00 AM,Not agree,Not agree
09/21/2020,FL,676478,,,2383,340,15998,,,74,4,09/21/2020 12:00:00 AM,Not agree,Not agree
09/22/2020,FL,679058,,,2580,423,16071,,,73,1,09/22/2020 12:00:00 AM,Not agree,Not agree
09/23/2020,FL,681648,,,2590,324,16143,,,72,4,09/23/2020 12:00:00 AM,Not agree,Not agree
09/24/2020,FL,684448,,,2800,299,16202,,,59,0,09/24/2020 12:00:00 AM,Not agree,Not agree
09/25/2020,FL,687216,,,2768,300,16274,,,72,2,09/25/2020 12:00:00 AM,Not agree,Not agree
09/26/2020,FL,689048,,,1832,115,16337,,,63,4,09/26/2020 12:00:00 AM,Not agree,Not agree
09/27/2020,FL,689856,,,808,67,16392,,,55,1,09/27/2020 12:00:00 AM,Not agree,Not agree
09/28/2020,FL,693043,,,3187,385,16440,,,48,1,09/28/2020 12:00:00 AM,Not agree,Not agree
09/29/2020,FL,695092,,,2049,291,16491,,,51,1,09/29/2020 12:00:00 AM,Not agree,Not agree
09/30/2020,FL,697887,,,2795,448,16536,,,45,3,09/30/2020 12:00:00 AM,Not agree,Not agree
10/01/2020,FL,700536,,,2649,357,16588,,,52,1,10/01/2020 12:00:00 AM,Not agree,Not agree
10/02/2020,FL,703294,,,2758,389,16654,,,66,2,10/02/2020 12:00:00 AM,Not agree,Not agree
10/03/2020,FL,705149,,,1855,219,16697,,,43,1,10/03/2020 12:00:00 AM,Not agree,Not agree
10/04/2020,FL,706523,,,1374,77,16748,,,51,2,10/04/2020 12:00:00 AM,Not agree,Not agree
10/05/2020,FL,708789,,,2266,420,16790,,,42,2,10/05/2020 12:00:00 AM,Not agree,Not agree
10/06/2020,FL,711280,,,2491,410,16851,,,61,3,10/06/2020 12:00:00 AM,Not agree,Not agree
10/07/2020,FL,714538,,,3258,381,16926,,,75,2,10/07/2020 12:00:00 AM,Not agree,Not agree
10/08/2020,FL,717395,,,2857,332,16974,,,48,1,10/08/2020 12:00:00 AM,Not agree,Not agree
10/09/2020,FL,719167,,,1772,369,17018,,,44,1,10/09/2020 12:00:00 AM,Not agree,Not agree
10/10/2020,FL,722786,,,3619,271,17072,,,54,5,10/10/2020 12:00:00 AM,Not agree,Not agree
10/11/2020,FL,724339,,,1553,149,17132,,,60,2,10/11/2020 12:00:00 AM,Not agree,Not agree
10/12/2020,FL,727017,,,2678,407,17177,,,45,0,10/12/2020 12:00:00 AM,Not agree,Not agree
10/13/2020,FL,729850,,,2833,529,17219,,,42,3,10/13/2020 12:00:00 AM,Not agree,Not agree
10/14/2020,FL,733130,,,3280,540,17270,,,51,1,10/14/2020 12:00:00 AM,Not agree,Not agree
10/15/2020,FL,736501,,,3371,570,17316,,,46,5,10/15/2020 12:00:00 AM,Not agree,Not agree
10/16/2020,FL,740475,,,3974,468,17373,,,57,4,10/16/2020 12:00:00 AM,Not agree,Not agree
10/17/2020,FL,742935,,,2460,244,17439,,,66,1,10/17/2020 12:00:00 AM,Not agree,Not agree
10/18/2020,FL,744676,,,1741,198,17499,,,60,4,10/18/2020 12:00:00 AM,Not agree,Not agree
10/19/2020,FL,748257,,,3581,566,17542,,,43,2,10/19/2020 12:00:00 AM,Not agree,Not agree
10/20/2020,FL,750389,,,2132,576,17592,,,50,2,10/20/2020 12:00:00 AM,Not agree,Not agree
10/21/2020,FL,755816,,,5427,917,17639,,,47,8,10/21/2020 12:00:00 AM,Not agree,Not agree
10/22/2020,FL,759508,,,3692,749,17680,,,41,1,10/22/2020 12:00:00 AM,Not agree,Not agree
10/23/2020,FL,763890,,,4382,786,17733,,,53,1,10/23/2020 12:00:00 AM,Not agree,Not agree
10/24/2020,FL,766224,,,2334,316,17771,,,38,1,10/24/2020 12:00:00 AM,Not agree,Not agree
10/25/2020,FL,769542,,,3318,503,17822,,,51,2,10/25/2020 12:00:00 AM,Not agree,Not agree
